ID;Orden;Cliente;Tipo;Concepto;Oficina;Tráfico;Partner;Factura;Fecha factura;Moneda;Neto;IVA;Neto (local);IVA (local);Fecha económica;Fecha booking;No. asiento;Actualizado
2333;CGL26024077;JOINT PRODUCTION;payable;CAT02;1000;air;P0989 COMPROBADOS GRUPO CAMILI;C65645;23/02/2026;MXN;105.738,75;16.918,20;105.738,75;16.918,20;13/02/2026;13/02/2026;8697;02/03/2026 19:01
2332;CGL26024066;JOINT PRODUCTION;payable;CAT02;1000;air;P0989 COMPROBADOS GRUPO CAMILI;C65633;23/02/2026;MXN;52.854,75;8.456,76;52.854,75;8.456,76;09/02/2026;09/02/2026;8683;02/03/2026 19:01
2329;CGL26024066;JOINT PRODUCTION;payable;CAD02;1000;air;P0013 GRUPO CAMILI;65633;23/02/2026;MXN;4.900,00;784;4.900,00;784;09/02/2026;09/02/2026;8679;02/03/2026 19:01
2320;CGL26024065;JOINT PRODUCTION;payable;CAD02;1000;air;P0013 GRUPO CAMILI;65647;23/02/2026;MXN;4.900,00;784;4.900,00;784;09/02/2026;09/02/2026;8692;02/03/2026 19:01
2316;CGL26024065;JOINT PRODUCTION;payable;CAT02;1000;air;P0989 COMPROBADOS GRUPO CAMILI;C65647;23/02/2026;MXN;358.461,24;57.353,80;358.461,24;57.353,80;09/02/2026;09/02/2026;8699;02/03/2026 19:01
2280;CGL26013944;NAPS-GUANAJUATO;payable;PT01;2000;road;P0997 TESORERIA DE LA FEDERACION;26 24 1780 6000061;23/02/2026;MXN;73.907,00;0;73.907,00;0;16/01/2026;16/01/2026;8708;02/03/2026 19:01
2271;CGL26024057;JOINT PRODUCTION;payable;CAD02;1000;air;P0013 GRUPO CAMILI;65642;23/02/2026;MXN;4.570,00;731,2;4.570,00;731,2;07/02/2026;07/02/2026;8676;02/03/2026 19:01
2270;CGL26024057;JOINT PRODUCTION;payable;CAT02;1000;air;P0989 COMPROBADOS GRUPO CAMILI;C65642;23/02/2026;MXN;23.775,44;3.804,07;23.775,44;3.804,07;07/02/2026;07/02/2026;8680;02/03/2026 19:01
2268;CGL26024057;JOINT PRODUCTION;payable;CAD02;1000;air;P0013 GRUPO CAMILI;65642;23/02/2026;MXN;800;128;800;128;07/02/2026;07/02/2026;8676;02/03/2026 19:01
2266;CGL26024057;JOINT PRODUCTION;payable;PT01;1000;air;P0989 COMPROBADOS GRUPO CAMILI;26 85 1780 6000052;23/02/2026;MXN;104.327,00;0;104.327,00;0;07/02/2026;07/02/2026;8685;02/03/2026 19:01
2128;CGL26024093;ARMOR MEXICO IMAGING SUPPLIES;payable;CAD02;2000;road;P0013 GRUPO CAMILI;65632;23/02/2026;MXN;2.510,00;200,8;2.510,00;200,8;16/02/2026;16/02/2026;8667;02/03/2026 19:00
2095;CGL26013992;NAPS-GUANAJUATO;income;IAD02;1000;air;C0002 NAPS-GUANAJUATO;;23/02/2026;MXN;6.000,00;960;6.000,00;960;23/01/2026;23/01/2026;1-003720;02/03/2026 19:00
2094;CGL26013992;NAPS-GUANAJUATO;income;IAT02;1000;air;C0002 NAPS-GUANAJUATO;;23/02/2026;MXN;2.740,00;438,4;2.740,00;438,4;23/01/2026;23/01/2026;1-003720;02/03/2026 19:00
2091;CGL26013992;NAPS-GUANAJUATO;income;PT01;1000;air;C0002 NAPS-GUANAJUATO;;23/02/2026;MXN;383;0;383;0;23/01/2026;23/01/2026;1-003720;02/03/2026 19:00
2394;CGL26024112;NAPS-GUANAJUATO;payable;CTR03;1000;air;P0045 PROMOTORA AMACARGA SAPI DE CV;108792;22/02/2026;MXN;20;3,2;20;3,2;22/02/2026;22/02/2026;8745;02/03/2026 19:01
2291;CGL25103668;ARMOR MEXICO IMAGING SUPPLIES;payable;CEX01;1000;sea;P0999 COMPROBADOS CS CARGA;CVER00273;21/02/2026;MXN;2.945,60;471,3;2.945,60;471,3;29/10/2025;29/10/2025;8713;02/03/2026 19:01
2286;CGL25103668;ARMOR MEXICO IMAGING SUPPLIES;payable;CAD02;1000;sea;P0023 CS CARGA FORWARDERS;VER00273;21/02/2026;MXN;3.705,00;592,8;3.705,00;592,8;29/10/2025;29/10/2025;8707;02/03/2026 19:01
2284;CGL25103668;ARMOR MEXICO IMAGING SUPPLIES;payable;CAT02;1000;sea;P0999 COMPROBADOS CS CARGA;CVER00273;21/02/2026;MXN;8.036,89;1.285,90;8.036,89;1.285,90;29/10/2025;29/10/2025;8713;02/03/2026 19:01
2259;CGL26024106;JOINT PRODUCTION;payable;CTR02;2000;road;P0140 AUTO FLETES OMEGA;L65040;20/02/2026;USD;600;0;10.283,52;0;19/02/2026;19/02/2026;8674;02/03/2026 19:01
2134;CGL26013978;JOINT PRODUCTION;payable;CAT02;1000;air;P0993 COMPROBADOS LEVISA MONTERREY AGENCIA ADUANAL;C94095;20/02/2026;MXN;2.191,98;350,72;2.191,98;350,72;23/01/2026;23/01/2026;8671;02/03/2026 19:01
2131;CGL26013978;JOINT PRODUCTION;payable;CAD02;1000;air;P0112 LEVISA MONTERREY AGENCIA ADUANAL;94095;20/02/2026;MXN;3.070,00;491,2;3.070,00;491,2;23/01/2026;23/01/2026;8670;02/03/2026 19:01
2096;CGL26013992;NAPS-GUANAJUATO;payable;CAT02;1000;air;P0989 COMPROBADOS GRUPO CAMILI;C65620;20/02/2026;MXN;2.028,74;324,6;2.028,74;324,6;23/01/2026;23/01/2026;8662;02/03/2026 19:00
2093;CGL26013992;NAPS-GUANAJUATO;payable;CAD02;1000;air;P0013 GRUPO CAMILI;65620;20/02/2026;MXN;4.000,00;640;4.000,00;640;23/01/2026;23/01/2026;8658;02/03/2026 19:00
2092;CGL26013992;NAPS-GUANAJUATO;payable;PT01;1000;air;P0989 COMPROBADOS GRUPO CAMILI;26 47 1780 6000024;20/02/2026;MXN;383;0;383;0;23/01/2026;23/01/2026;8661;02/03/2026 19:00
2431;CGL26024108;JOINT PRODUCTION;payable;CTR02;2000;road;P0144 AUTO EXPRESS LA SILLA;E53337;19/02/2026;USD;5.615,00;0;96.439,31;0;20/02/2026;20/02/2026;8657;02/03/2026 19:02
2377;CGL26024060;JOINT PRODUCTION;payable;CAD02;2000;road;P0013 GRUPO CAMILI;65603;19/02/2026;MXN;2.510,00;200,8;2.510,00;200,8;06/02/2026;06/02/2026;8684;02/03/2026 19:01
2375;CGL26024060;JOINT PRODUCTION;payable;CAD02;2000;road;P0179 CAMILI FORWARDING ING;32781;19/02/2026;USD;95;0;1.631,65;0;06/02/2026;06/02/2026;8686;02/03/2026 19:01
2374;CGL26024060;JOINT PRODUCTION;payable;CAD02;2000;road;P0179 CAMILI FORWARDING ING;32781;19/02/2026;USD;320;0;5.496,10;0;06/02/2026;06/02/2026;8686;02/03/2026 19:01
2328;CGL26024062;JOINT PRODUCTION;payable;CAD02;1000;air;P0013 GRUPO CAMILI;65606;19/02/2026;MXN;4.900,00;784;4.900,00;784;09/02/2026;09/02/2026;8673;02/03/2026 19:01
2327;CGL26024062;JOINT PRODUCTION;payable;CAT02;1000;air;P0989 COMPROBADOS GRUPO CAMILI;C65606;19/02/2026;MXN;233.462,72;37.354,04;233.462,72;37.354,04;09/02/2026;09/02/2026;8675;02/03/2026 19:01
2323;CGL26024062;JOINT PRODUCTION;payable;CAD02;1000;air;P0013 GRUPO CAMILI;65606;19/02/2026;MXN;1.000,00;160;1.000,00;160;09/02/2026;09/02/2026;8673;02/03/2026 19:01
2301;CGL26024082;NAPS-GUANAJUATO;payable;CTR06;1000;air;P0004 MARIA ELENA SUAREZ GARCIA;B ? 3890;19/02/2026;MXN;9.000,00;1.440,00;9.000,00;1.440,00;15/02/2026;15/02/2026;8669;02/03/2026 19:01
2263;CGL26024107;JOINT PRODUCTION;payable;CEX02;2000;road;P0140 AUTO FLETES OMEGA;L65031;19/02/2026;USD;100;0;1.717,53;0;18/02/2026;18/02/2026;8672;02/03/2026 19:01
2262;CGL26024107;JOINT PRODUCTION;payable;CTR02;2000;road;P0140 AUTO FLETES OMEGA;L65031;19/02/2026;USD;600;0;10.305,18;0;18/02/2026;18/02/2026;8672;02/03/2026 19:01
2148;CGL26024064;JOINT PRODUCTION;payable;PT01;1000;air;P0989 COMPROBADOS GRUPO CAMILI;26 85 1780 6000053;19/02/2026;MXN;1.307,00;0;1.307,00;0;09/02/2026;09/02/2026;8665;02/03/2026 19:01
2147;CGL26024064;JOINT PRODUCTION;payable;CAD07;1000;air;P0013 GRUPO CAMILI;65604;19/02/2026;MXN;1.000,00;160;1.000,00;160;09/02/2026;09/02/2026;8687;02/03/2026 19:01
2146;CGL26024064;JOINT PRODUCTION;payable;CAT02;1000;air;P0989 COMPROBADOS GRUPO CAMILI;C65604;19/02/2026;MXN;8.110,76;1.297,72;8.110,76;1.297,72;09/02/2026;09/02/2026;8688;02/03/2026 19:01
2145;CGL26024064;JOINT PRODUCTION;payable;CAD02;1000;air;P0013 GRUPO CAMILI;65611;19/02/2026;MXN;70;11,2;70;11,2;09/02/2026;09/02/2026;8664;02/03/2026 19:01
2144;CGL26024064;JOINT PRODUCTION;payable;CAD02;1000;air;P0013 GRUPO CAMILI;65604;19/02/2026;MXN;4.900,00;784;4.900,00;784;09/02/2026;09/02/2026;8687;02/03/2026 19:01
2141;CGL26024063;JOINT PRODUCTION;payable;CAT02;1000;air;P0989 COMPROBADOS GRUPO CAMILI;C65605;19/02/2026;MXN;9.828,75;1.572,60;9.828,75;1.572,60;09/02/2026;09/02/2026;8663;02/03/2026 19:01
2139;CGL26024063;JOINT PRODUCTION;payable;CAD02;1000;air;P0013 GRUPO CAMILI;65605;19/02/2026;MXN;4.900,00;784;4.900,00;784;09/02/2026;09/02/2026;8659;02/03/2026 19:01
2137;CGL26024063;JOINT PRODUCTION;payable;CAD07;1000;air;P0013 GRUPO CAMILI;65605;19/02/2026;MXN;1.000,00;160;1.000,00;160;09/02/2026;09/02/2026;8659;02/03/2026 19:01
2129;CGL26024093;ARMOR MEXICO IMAGING SUPPLIES;payable;CTR02;2000;road;P0140 AUTO FLETES OMEGA;L65029;19/02/2026;MXN;25.000,00;0;25.000,00;0;16/02/2026;16/02/2026;8668;02/03/2026 19:00
2098;CGL26024105;JOINT PRODUCTION;payable;CTR02;2000;road;P0140 AUTO FLETES OMEGA;L65025;19/02/2026;USD;600;0;10.305,18;0;19/02/2026;19/02/2026;8660;02/03/2026 19:00
2521;CGL25123863;MEGALUMINIO SERVICIOS;payable;PT01;1000;sea;P0997 TESORERIA DE LA FEDERACION;26 16 1742 6000464;18/02/2026;MXN;45.890,00;0;45.890,00;0;16/12/2025;16/12/2025;8642;02/03/2026 19:02
2414;CGL25123856;JOINT PRODUCTION;payable;CTR07;1000;sea;P0992 COMPROBADOS CORPORATIVO ADUANAL ROBLES;C52401 - FACMZO;17/02/2026;MXN;1.250,00;200;1.250,00;200;12/12/2025;12/12/2025;8701;02/03/2026 19:01
2252;CGL25123873;ARMOR MEXICO IMAGING SUPPLIES;payable;CTR07;1000;sea;P0170 FREIGHTPOWER SOLUTIONS;FAC00376;17/02/2026;MXN;550;88;550;88;17/12/2025;17/12/2025;8622;02/03/2026 19:01
2202;CGL26024037;NAPS-GUANAJUATO;payable;CAD02;2000;road;P0013 GRUPO CAMILI;65540;16/02/2026;MXN;2.210,00;176,8;2.210,00;176,8;06/02/2026;06/02/2026;8653;02/03/2026 19:01
2201;CGL26024037;NAPS-GUANAJUATO;payable;CAD02;2000;road;P0013 GRUPO CAMILI;65540;16/02/2026;MXN;600;48;600;48;06/02/2026;06/02/2026;8653;02/03/2026 19:01
2197;CGL26024042;NAPS-GUANAJUATO;payable;CAD02;2000;road;P0013 GRUPO CAMILI;65539;16/02/2026;MXN;2.210,00;176,8;2.210,00;176,8;06/02/2026;06/02/2026;8652;02/03/2026 19:01
2195;CGL26024042;NAPS-GUANAJUATO;payable;CAD02;2000;road;P0013 GRUPO CAMILI;65539;16/02/2026;MXN;600;48;600;48;06/02/2026;06/02/2026;8652;02/03/2026 19:01
2194;CGL26024042;NAPS-GUANAJUATO;payable;CTR08;2000;road;P0989 COMPROBADOS GRUPO CAMILI;C65539;16/02/2026;MXN;1.187,50;95;1.187,50;95;06/02/2026;06/02/2026;8654;02/03/2026 19:01
2302;CGL26024082;NAPS-GUANAJUATO;payable;CTR03;1000;air;P0045 PROMOTORA AMACARGA SAPI DE CV;108557;15/02/2026;MXN;20;3,2;20;3,2;15/02/2026;15/02/2026;8711;02/03/2026 19:01
2249;CGL25123873;ARMOR MEXICO IMAGING SUPPLIES;payable;CTR06;1000;sea;P0170 FREIGHTPOWER SOLUTIONS;FAC00374;14/02/2026;MXN;52.000,00;8.320,00;52.000,00;8.320,00;17/12/2025;17/12/2025;8621;02/03/2026 19:01
2257;CGL26024075;JOINT PRODUCTION;payable;CTR02;2000;road;P0105 ARALO LOGISTICS;AES02041;13/02/2026;USD;650;0;11.190,08;0;10/02/2026;10/02/2026;8610;02/03/2026 19:01
2225;CGL25113781;JOINT PRODUCTION;income;IEX01;1000;sea;C0069 JOINT PRODUCTION;;13/02/2026;MXN;35.473,00;5.675,68;35.473,00;5.675,68;26/11/2025;26/11/2025;1-003691;02/03/2026 19:01
2218;CGL25113781;JOINT PRODUCTION;income;IEX04;1000;sea;C0069 JOINT PRODUCTION;;13/02/2026;MXN;4.050,00;648;4.050,00;648;26/11/2025;26/11/2025;1-003691;02/03/2026 19:01
2216;CGL25113781;JOINT PRODUCTION;income;IAT02;1000;sea;C0069 JOINT PRODUCTION;;13/02/2026;MXN;180.557,00;28.889,12;180.557,00;28.889,12;26/11/2025;26/11/2025;1-003691;02/03/2026 19:01
2214;CGL25113781;JOINT PRODUCTION;income;IAD02;1000;sea;C0069 JOINT PRODUCTION;;13/02/2026;MXN;43.200,00;6.912,00;43.200,00;6.912,00;26/11/2025;26/11/2025;1-003691;02/03/2026 19:01
2213;CGL25113781;JOINT PRODUCTION;income;PT01;1000;sea;C0069 JOINT PRODUCTION;;13/02/2026;MXN;845;0;845;0;26/11/2025;26/11/2025;1-003691;02/03/2026 19:01
2177;CGL26013914;ARMOR MEXICO IMAGING SUPPLIES;payable;CTR06;1000;sea;P0170 FREIGHTPOWER SOLUTIONS;FAC00373;13/02/2026;MXN;23.000,00;3.680,00;23.000,00;3.680,00;07/01/2026;07/01/2026;8623;02/03/2026 19:01
2443;CGL26024074;GSI ASIA PACIFIC, CO. LIMITED;payable;CTR02;2000;air;P0164 EVER-LOGISTICS INTERNATIONAL FORWARDING LTD;ETHKGDC260202322;12/02/2026;USD;415;0;7.151,07;0;10/02/2026;10/02/2026;8580;02/03/2026 19:02
2440;CGL26024074;GSI ASIA PACIFIC, CO. LIMITED;payable;CTR02;2000;air;P0164 EVER-LOGISTICS INTERNATIONAL FORWARDING LTD;ETHKGDC260202323;12/02/2026;USD;300;0;5.169,45;0;10/02/2026;10/02/2026;8579;02/03/2026 19:02
2436;CGL26024074;GSI ASIA PACIFIC, CO. LIMITED;payable;CTR02;2000;air;P0164 EVER-LOGISTICS INTERNATIONAL FORWARDING LTD;ETHKGDC260202327;12/02/2026;USD;310;0;5.341,77;0;10/02/2026;10/02/2026;8581;02/03/2026 19:02
2407;CGL25123856;JOINT PRODUCTION;payable;CAT02;1000;sea;P0992 COMPROBADOS CORPORATIVO ADUANAL ROBLES;52255 - FACMZO;12/02/2026;MXN;9.600,00;1.536,00;9.600,00;1.536,00;12/12/2025;12/12/2025;8717;02/03/2026 19:01
2293;CGL25103668;ARMOR MEXICO IMAGING SUPPLIES;payable;CTR04;1000;sea;P0126 CORPORATIVO IYOL;E 114;12/02/2026;MXN;4.725,00;756;4.725,00;756;29/10/2025;13/02/2026;8603;02/03/2026 19:01
2243;CGL25123903;ARMOR MEXICO IMAGING SUPPLIES;payable;CTR07;1000;sea;P0170 FREIGHTPOWER SOLUTIONS;FAC00371;12/02/2026;MXN;550;88;550;88;31/12/2025;31/12/2025;8626;02/03/2026 19:01
2237;CGL25123903;ARMOR MEXICO IMAGING SUPPLIES;payable;CTR02;1000;sea;P0170 FREIGHTPOWER SOLUTIONS;FAC00372;12/02/2026;MXN;2.500,00;400;2.500,00;400;31/12/2025;31/12/2025;8625;02/03/2026 19:01
2427;CGL26013982;NAPS-GUANAJUATO;payable;CAD07;2000;road;P0013 GRUPO CAMILI;65525;11/02/2026;MXN;750;60;750;60;23/01/2026;23/01/2026;8595;02/03/2026 19:02
2425;CGL26013982;NAPS-GUANAJUATO;payable;CAD02;2000;road;P0013 GRUPO CAMILI;65525;11/02/2026;MXN;2.960,00;236,8;2.960,00;236,8;23/01/2026;23/01/2026;8595;02/03/2026 19:02
2412;CGL25123856;JOINT PRODUCTION;payable;CTR07;1000;sea;P0011 PROVEEDORA DE BIENES Y SERVICIOS ADUANEROS;PBS ? 538;11/02/2026;MXN;400;64;400;64;12/12/2025;12/12/2025;8582;02/03/2026 19:01
2404;CGL25123856;JOINT PRODUCTION;payable;CTR07;1000;sea;P0011 PROVEEDORA DE BIENES Y SERVICIOS ADUANEROS;PBS ? 539;11/02/2026;MXN;400;64;400;64;12/12/2025;12/12/2025;8583;02/03/2026 19:01
2287;CGL25103668;ARMOR MEXICO IMAGING SUPPLIES;payable;CTR06;1000;sea;P0178 TRANSPORTES GAJA;5091;11/02/2026;MXN;34.950,00;5.592,00;34.950,00;5.592,00;29/10/2025;13/02/2026;8600;02/03/2026 19:01
2272;CGL26024036;NAPS-GUANAJUATO;payable;CAD02;2000;road;P0013 GRUPO CAMILI;65529;11/02/2026;MXN;2.410,00;192,8;2.410,00;192,8;05/02/2026;05/02/2026;8597;02/03/2026 19:01
2199;CGL26024037;NAPS-GUANAJUATO;payable;PT01;2000;road;P0997 TESORERIA DE LA FEDERACION;26 24 3482 6007444;11/02/2026;MXN;383;0;383;0;06/02/2026;06/02/2026;8655;02/03/2026 19:01
2196;CGL26024042;NAPS-GUANAJUATO;payable;PT01;2000;road;P0997 TESORERIA DE LA FEDERACION;26 24 3482 6007443;11/02/2026;MXN;383;0;383;0;06/02/2026;06/02/2026;8656;02/03/2026 19:01
2439;CGL26024074;GSI ASIA PACIFIC, CO. LIMITED;payable;PT02;2000;air;P0995 PAGOS HECHOS POR CUENTAS DE TERCEROS (TER);D31450949;10/02/2026;USD;240,24;0;4.234,91;0;10/02/2026;10/02/2026;8755;02/03/2026 19:02
2359;CGL26024058;JOINT PRODUCTION;payable;PT01;1000;air;P0997 TESORERIA DE LA FEDERACION;26 52 3993 6001417;10/02/2026;MXN;383;0;383;0;06/02/2026;06/02/2026;8571;02/03/2026 19:01
2310;CGL26024029;JOINT PRODUCTION;payable;PT01;1000;air;P0997 TESORERIA DE LA FEDERACION;26 52 3993 6001416;10/02/2026;MXN;383;0;383;0;04/02/2026;04/02/2026;8570;02/03/2026 19:01
2223;CGL25113781;JOINT PRODUCTION;payable;PT01;1000;sea;P0989 COMPROBADOS GRUPO CAMILI;26 16 1780 6000524;10/02/2026;MXN;845;0;845;0;26/11/2025;26/11/2025;8567;02/03/2026 19:01
2222;CGL25113781;JOINT PRODUCTION;payable;CAD02;1000;sea;P0013 GRUPO CAMILI;65498;10/02/2026;MXN;30.270,00;4.843,20;30.270,00;4.843,20;26/11/2025;26/11/2025;8562;02/03/2026 19:01
2274;CGL26024036;NAPS-GUANAJUATO;payable;PT01;2000;road;P0997 TESORERIA DE LA FEDERACION;26 24 1780 6000055;09/02/2026;MXN;30.963,00;0;30.963,00;0;05/02/2026;05/02/2026;8596;02/03/2026 19:01
2125;CGL25123864;TRANSPORT RICH LOGISTIC SAS;income;IAD02;1000;sea;C0108 TRANSPORT RICH LOGISTIC SAS;;09/02/2026;USD;360;0;6.266,52;0;16/12/2025;16/12/2025;1-003673;02/03/2026 19:00
2120;CGL25123864;TRANSPORT RICH LOGISTIC SAS;income;ITR06;1000;sea;C0108 TRANSPORT RICH LOGISTIC SAS;;09/02/2026;USD;250;0;4.351,75;0;16/12/2025;16/12/2025;1-003672;02/03/2026 19:00
2119;CGL25123864;TRANSPORT RICH LOGISTIC SAS;income;ITR06;1000;sea;C0108 TRANSPORT RICH LOGISTIC SAS;;09/02/2026;USD;120;0;2.088,84;0;16/12/2025;16/12/2025;1-003672;02/03/2026 19:00
2116;CGL25123864;TRANSPORT RICH LOGISTIC SAS;income;IAT02;1000;sea;C0108 TRANSPORT RICH LOGISTIC SAS;;09/02/2026;USD;150;0;2.611,05;0;16/12/2025;16/12/2025;1-003673;02/03/2026 19:00
2113;CGL25123864;TRANSPORT RICH LOGISTIC SAS;income;ITR02;1000;sea;C0108 TRANSPORT RICH LOGISTIC SAS;;09/02/2026;USD;2.480,00;0;43.169,36;0;16/12/2025;16/12/2025;1-003673;02/03/2026 19:00
2112;CGL25123864;TRANSPORT RICH LOGISTIC SAS;income;IAT02;1000;sea;C0108 TRANSPORT RICH LOGISTIC SAS;;09/02/2026;USD;1.200,00;0;20.888,40;0;16/12/2025;16/12/2025;1-003673;02/03/2026 19:00
2109;CGL25123864;TRANSPORT RICH LOGISTIC SAS;income;ITR02;1000;sea;C0108 TRANSPORT RICH LOGISTIC SAS;;09/02/2026;USD;2.205,00;0;38.382,44;0;16/12/2025;16/12/2025;1-003673;02/03/2026 19:00
2108;CGL25123864;TRANSPORT RICH LOGISTIC SAS;income;IAT02;1000;sea;C0108 TRANSPORT RICH LOGISTIC SAS;;09/02/2026;USD;230;0;4.003,61;0;16/12/2025;16/12/2025;1-003672;02/03/2026 19:00
2430;CGL26013982;NAPS-GUANAJUATO;payable;PT01;2000;road;P0997 TESORERIA DE LA FEDERACION;26 24 1780 6000054;06/02/2026;MXN;845;0;845;0;23/01/2026;23/01/2026;8569;02/03/2026 19:02
2363;CGL26024016;JOINT PRODUCTION;payable;CTR02;2000;road;P0105 ARALO LOGISTICS;AES01975;06/02/2026;USD;650;0;11.240,13;0;03/02/2026;03/02/2026;8693;02/03/2026 19:01
2242;CGL25123903;ARMOR MEXICO IMAGING SUPPLIES;payable;CTR02;1000;sea;P0170 FREIGHTPOWER SOLUTIONS;FAC00368;06/02/2026;MXN;52.000,00;8.320,00;52.000,00;8.320,00;31/12/2025;31/12/2025;8624;02/03/2026 19:01
2166;CGL26013928;ARMOR MEXICO IMAGING SUPPLIES;payable;CTR07;1000;sea;P0170 FREIGHTPOWER SOLUTIONS;FAC00367;06/02/2026;MXN;550;88;550;88;12/01/2026;12/01/2026;8547;02/03/2026 19:01
2156;CGL26013997;NAPS-GUANAJUATO;payable;CAD07;1000;air;P0013 GRUPO CAMILI;65433;05/02/2026;MXN;1.300,00;208;1.300,00;208;28/01/2026;28/01/2026;8551;02/03/2026 19:01
2154;CGL26013997;NAPS-GUANAJUATO;payable;CAD02;1000;air;P0013 GRUPO CAMILI;65433;05/02/2026;MXN;4.970,00;795,2;4.970,00;795,2;28/01/2026;28/01/2026;8551;02/03/2026 19:01
2152;CGL26013997;NAPS-GUANAJUATO;payable;CAT02;1000;air;P0989 COMPROBADOS GRUPO CAMILI;C65433;05/02/2026;MXN;4.917,00;786,72;4.917,00;786,72;28/01/2026;28/01/2026;8556;02/03/2026 19:01
2165;CGL26013928;ARMOR MEXICO IMAGING SUPPLIES;payable;CTR06;1000;sea;P0170 FREIGHTPOWER SOLUTIONS;FAC00366;04/02/2026;MXN;52.000,00;8.320,00;52.000,00;8.320,00;12/01/2026;12/01/2026;8546;02/03/2026 19:01
2124;CGL25123864;TRANSPORT RICH LOGISTIC SAS;payable;CAD02;1000;sea;P0121 CORPORATIVO ADUANAL ROBLES;19997 - FVER;04/02/2026;MXN;1.340,00;214,4;1.340,00;214,4;16/12/2025;16/12/2025;8548;02/03/2026 19:00
2107;CGL25123864;TRANSPORT RICH LOGISTIC SAS;payable;CTR10;1000;sea;P0177 ZIM MEXICO INTEGRATED SHIPPING SERVICES;MEXP03744;04/02/2026;USD;200;0;3.466,20;0;16/12/2025;16/12/2025;8666;02/03/2026 19:00
2402;CGL25123856;JOINT PRODUCTION;payable;CAD02;1000;sea;P0121 CORPORATIVO ADUANAL ROBLES;51996 - FACMZO;03/02/2026;MXN;8.340,00;1.334,40;8.340,00;1.334,40;12/12/2025;12/12/2025;8539;02/03/2026 19:01
2514;CGL25123863;MEGALUMINIO SERVICIOS;income;ITR02;1000;sea;C0012 MEGALUMINIO SERVICIOS;;30/01/2026;USD;100;0;1.725,32;0;16/12/2025;16/12/2025;1-003641;02/03/2026 19:02
2511;CGL25123863;MEGALUMINIO SERVICIOS;income;ITR03;1000;sea;C0012 MEGALUMINIO SERVICIOS;;30/01/2026;USD;109;0;1.880,60;0;16/12/2025;16/12/2025;1-003641;02/03/2026 19:02
2406;CGL25123856;JOINT PRODUCTION;payable;CEX01;1000;sea;P0992 COMPROBADOS CORPORATIVO ADUANAL ROBLES;C51996 - FACMZO;30/01/2026;MXN;121.476,96;19.436,31;121.476,96;19.436,31;12/12/2025;12/12/2025;8534;02/03/2026 19:01
2400;CGL25123856;JOINT PRODUCTION;payable;CAT02;1000;sea;P0992 COMPROBADOS CORPORATIVO ADUANAL ROBLES;C51996 - FACMZO;30/01/2026;MXN;44.888,34;7.182,13;44.888,34;7.182,13;12/12/2025;12/12/2025;8534;02/03/2026 19:01
2220;CGL25113781;JOINT PRODUCTION;payable;CEX01;1000;sea;P0989 COMPROBADOS GRUPO CAMILI;C65312;30/01/2026;MXN;30.846,63;4.935,46;30.846,63;4.935,46;26/11/2025;26/11/2025;8531;02/03/2026 19:01
2212;CGL25113781;JOINT PRODUCTION;payable;CAT02;1000;sea;P0989 COMPROBADOS GRUPO CAMILI;C65312;30/01/2026;MXN;157.006,71;25.121,07;157.006,71;25.121,07;26/11/2025;26/11/2025;8531;02/03/2026 19:01
2153;CGL26013997;NAPS-GUANAJUATO;payable;PT01;1000;air;P0997 TESORERIA DE LA FEDERACION;26 85 1780 6000041;30/01/2026;MXN;32.752,00;0;32.752,00;0;28/01/2026;28/01/2026;8529;02/03/2026 19:01
2081;CGL25123889;ARMOR MEXICO IMAGING SUPPLIES;payable;CTR07;1000;sea;P0170 FREIGHTPOWER SOLUTIONS;FAC00363;30/01/2026;MXN;550;88;550;88;22/12/2025;22/12/2025;8516;02/02/2026 19:22
2019;CGL25123831;JOINT PRODUCTION;income;IAD02;2000;road;C0069 JOINT PRODUCTION;;30/01/2026;MXN;22.200,00;3.552,00;22.200,00;3.552,00;08/12/2025;08/12/2025;2-003657;02/02/2026 19:22
2016;CGL25123831;JOINT PRODUCTION;income;IAD10;2000;road;C0069 JOINT PRODUCTION;;30/01/2026;MXN;40.200,00;6.432,00;40.200,00;6.432,00;08/12/2025;08/12/2025;2-003657;02/02/2026 19:22
2015;CGL25123831;JOINT PRODUCTION;income;IAD02;2000;road;C0069 JOINT PRODUCTION;;30/01/2026;MXN;1.800,00;288;1.800,00;288;08/12/2025;08/12/2025;2-003657;02/02/2026 19:22
2001;CGL25123867;JOINT PRODUCTION;income;IAD02;2000;road;C0069 JOINT PRODUCTION;;30/01/2026;MXN;3.000,00;480;3.000,00;480;16/12/2025;16/12/2025;2-003656;02/02/2026 19:22
2000;CGL25123867;JOINT PRODUCTION;income;IAD10;2000;road;C0069 JOINT PRODUCTION;;30/01/2026;MXN;93.800,00;15.008,00;93.800,00;15.008,00;16/12/2025;16/12/2025;2-003656;02/02/2026 19:22
1996;CGL25123867;JOINT PRODUCTION;income;IAT02;2000;road;C0069 JOINT PRODUCTION;;30/01/2026;MXN;1.339,75;214,36;1.339,75;214,36;16/12/2025;16/12/2025;2-003656;02/02/2026 19:22
1987;CGL25123867;JOINT PRODUCTION;income;IAD02;2000;road;C0069 JOINT PRODUCTION;;30/01/2026;MXN;56.000,00;8.960,00;56.000,00;8.960,00;16/12/2025;16/12/2025;2-003656;02/02/2026 19:22
